Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarColorPopup,done,4,2,1,49,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarColorPopup,renderBackground,4,1,4,54,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,OnClick,onClick,0,1,4,8,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,OnClick,renderCursor,15,1,5,10,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,OnClick,loadFromJson,3,1,2,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,isHealthFancyBarVisible,4,1,0,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,isExperienceFancyBarVisible,4,1,0,49,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,init,46,4,0,54,0,de.hysky.skyblocker.skyblock.fancybars.FancyStatusBars,de.hysky.skyblocker.skyblock.fancybars.FancyStatusBars
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,loadOldBarPosition,19,4,3,110,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,placeBarsInPositioner,18,5,0,138,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,loadBarConfig,12,1,0,159,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,saveBarConfig,11,1,0,170,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,updatePositions,77,24,0,181,0,de.hysky.skyblocker.skyblock.fancybars.FancyStatusBars,de.hysky.skyblocker.skyblock.fancybars.FancyStatusBars
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,isEnabled,3,1,0,284,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,FancyStatusBars,render,19,6,3,288,0,de.hysky.skyblocker.skyblock.fancybars.FancyStatusBars,de.hysky.skyblocker.skyblock.fancybars.FancyStatusBars
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,StatusBar,7,1,5,45,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,StatusBar,3,1,4,53,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,StatusBar,3,1,3,57,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,StatusBar,3,1,2,61,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,StatusBar,3,1,3,65,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getIcon,3,1,0,69,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,render,3,1,4,75,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,renderText,5,2,1,80,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setX,3,1,1,86,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setY,3,1,1,91,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getX,3,1,0,96,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getY,3,1,0,101,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,isInMouse,3,1,2,106,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,mouseMoved,3,1,2,110,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,mouseClicked,5,2,3,115,0,de.hysky.skyblocker.skyblock.fancybars.StatusBar,de.hysky.skyblocker.skyblock.fancybars.StatusBar
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,mouseReleased,3,1,3,122,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,mouseDragged,3,1,5,127,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,mouseScrolled,3,1,4,132,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,keyPressed,3,1,3,137,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,keyReleased,3,1,3,142,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,charTyped,3,1,2,147,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getNavigationPath,3,1,1,152,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,isMouseOver,3,1,2,158,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setFocused,2,1,1,163,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,isFocused,3,1,0,168,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getFocusedPath,3,1,0,173,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getType,3,1,0,179,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,isNarratable,3,1,0,184,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,toJson,3,1,0,189,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,loadFromJson,3,1,2,193,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getAnchor,3,1,0,198,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setOnClick,3,1,1,204,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getGridX,3,1,0,208,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setGridX,3,1,1,212,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getGridY,3,1,0,216,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setGridY,3,1,1,220,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setAnchor,3,1,1,224,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getSize,3,1,0,228,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setSize,3,1,1,232,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getWidth,3,1,0,236,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getHeight,3,1,0,240,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getNavigationFocus,3,1,0,245,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setPosition,3,1,2,250,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,forEachChild,2,1,1,255,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setWidth,3,1,1,260,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getFill,3,1,0,264,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setFill,3,1,1,268,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getOverflowFill,3,1,0,272,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setOverflowFill,3,1,1,276,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,isInMouse,3,1,0,280,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setInMouse,3,1,1,284,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getValue,3,1,0,288,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setValue,3,1,1,292,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getColors,3,1,0,296,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setColors,3,1,1,300,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,hasOverflow,3,1,0,304,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getTextColor,3,1,0,308,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setTextColor,3,1,1,312,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getName,3,1,0,316,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getIconPosition,3,1,0,320,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setIconPosition,3,1,1,324,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,showText,3,1,0,328,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,setShowText,3,1,1,332,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,updateValues,5,1,3,336,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,appendNarrations,2,1,1,342,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBar,getNavigationOrder,3,1,0,347,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarWidget,EditBarWidget,21,1,3,35,0,de.hysky.skyblocker.skyblock.fancybars.EditBarWidget,de.hysky.skyblocker.skyblock.fancybars.EditBarWidget
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarWidget,children,3,1,0,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarWidget,renderWidget,22,3,4,74,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarWidget,appendClickableNarrations,2,1,1,97,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarWidget,mouseClicked,5,3,3,101,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarWidget,setStatusBar,20,3,1,108,0,de.hysky.skyblocker.skyblock.fancybars.EditBarWidget,de.hysky.skyblocker.skyblock.fancybars.EditBarWidget
forkassn3,de.hysky.skyblocker.skyblock.fancybars,EditBarWidget,setWidth,9,1,1,133,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,BarPositioner,5,2,0,14,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,getRowCount,3,1,1,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,addRow,3,1,1,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,addRow,3,1,2,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,addBar,7,1,3,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,addBar,7,1,4,59,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,removeBar,9,3,3,75,0,de.hysky.skyblocker.skyblock.fancybars.BarPositioner,de.hysky.skyblocker.skyblock.fancybars.BarPositioner
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,removeBar,11,4,3,92,0,de.hysky.skyblocker.skyblock.fancybars.BarPositioner,de.hysky.skyblocker.skyblock.fancybars.BarPositioner
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,removeRow,10,4,2,112,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,getRow,3,1,2,131,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,getBar,3,1,3,135,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,hasNeighbor,9,2,4,139,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,BarAnchor,7,1,5,186,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,BarAnchor,3,1,4,201,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,getAnchorPosition,3,1,2,206,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,getAnchorHitbox,3,1,1,210,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,isUp,3,1,0,214,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,isRight,3,1,0,223,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,getSizeRule,3,1,0,232,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,allAnchors,3,1,0,238,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,SizeRule,16,1,6,248,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,BarPositioner,BarLocation,15,1,3,268,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBarConfig,loadFromJson,28,7,2,10,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBarConfig,toJson,23,4,1,42,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBarRenderer,render,26,7,5,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.fancybars,StatusBarRenderer,renderText,15,2,2,48,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,Waterboard,3,1,0,90,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,init,26,2,0,94,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,boardToString,8,5,1,118,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,tick,33,7,1,135,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,updateBoard,27,7,2,168,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,parseBlock,13,3,3,202,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,getSwitchState,4,1,3,220,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,updateSwitches,10,4,0,225,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,simulateCombinations,15,6,0,236,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,simulateCombination,55,14,0,252,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,findFlowDown,8,3,2,313,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,findBestCombinations,13,4,0,325,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,render,33,9,1,339,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,onUseBlock,11,3,4,379,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,reset,13,2,0,391,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard.Waterboard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,clearSwitches,5,2,0,406,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,cellChanged,3,1,0,415,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,doorChanged,3,1,0,419,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,onCellChanged,3,1,0,423,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Waterboard,onDoorChanged,3,1,0,430,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Cell,Cell,3,1,1,8,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Cell,isOpen,3,1,0,12,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,Switch,3,1,1,14,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,iterator,3,1,0,18,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,size,3,1,0,24,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,add,3,1,1,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,toggle,5,2,0,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,BoulderBoard,16,3,3,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getObjectAtPosition,3,1,2,41,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder.BoulderBoard,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder.BoulderBoard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getObject3DPosition,4,1,2,52,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder.BoulderBoard,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder.BoulderBoard
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,placeObject,3,1,3,65,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getHeight,3,1,0,76,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getWidth,3,1,0,80,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,isValidPosition,3,1,2,84,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getBoardCharArray,10,3,0,95,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,boardToString,12,3,0,112,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,Boulder,3,1,0,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,init,2,1,0,38,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,tick,57,12,1,41,0,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder.Boulder,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder.Boulder
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,getBlockType,4,1,4,126,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,checkForButtonBlocksOnLine,23,3,3,141,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,getBlockBoundingBox,4,1,2,182,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,render,15,5,1,194,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,reset,5,1,0,213,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,aStarSolve,31,7,1,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,OrderTerminal,3,1,0,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,isEnabled,5,1,0,23,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,getColors,10,4,2,30,0,de.hysky.skyblocker.skyblock.dungeon.terminal.OrderTerminal,de.hysky.skyblocker.skyblock.dungeon.terminal.OrderTerminal
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,orderSlots,13,3,1,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,onClickSlot,7,3,4,59,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,TerminalSolver,shouldBlockIncorrectClicks,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,StartsWithTerminal,3,1,0,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,isEnabled,3,1,0,24,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,getColors,14,3,2,29,0,de.hysky.skyblocker.skyblock.dungeon.terminal.StartsWithTerminal,de.hysky.skyblocker.skyblock.dungeon.terminal.StartsWithTerminal
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,onClickSlot,13,3,4,52,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,setupState,17,5,1,78,0,de.hysky.skyblocker.skyblock.dungeon.terminal.StartsWithTerminal,de.hysky.skyblocker.skyblock.dungeon.terminal.StartsWithTerminal
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,clearState,4,1,0,99,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,allEntriesMatch,6,3,2,104,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,ItemState,17,1,2,112,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,of,3,1,1,123,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,ColorTerminal,3,1,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,isEnabled,4,1,0,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,getColors,19,5,2,35,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,onClickSlot,6,2,4,56,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,LightsOnTerminal,3,1,0,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,isEnabled,3,1,0,23,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,getColors,3,1,2,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,onClickSlot,3,1,4,33,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,isLocked,3,1,0,53,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,PartyEntry,111,29,3,61,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,selectableChildren,3,1,0,180,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,children,3,1,0,185,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,render,53,12,10,190,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,mouseClicked,10,3,3,254,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,PartyEntryListWidget,3,1,5,40,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,getRowWidth,3,1,0,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,setEntries,4,1,1,49,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,updateDisplay,10,2,0,54,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,setSearch,4,1,1,65,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,getScrollbarX,3,1,0,70,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,setActive,3,1,1,76,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,isActive,3,1,0,80,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,mouseClicked,4,2,3,84,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,renderWidget,8,2,4,90,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyEntryListWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,drawHeaderAndFooterSeparators,2,1,1,101,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,drawMenuListBackground,2,1,1,105,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,OptionDropdownWidget,9,1,8,27,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,clickedHeader,13,5,2,37,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,getRowLeft,3,1,0,51,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,getScrollbarX,3,1,0,56,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.OptionDropdownWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.OptionDropdownWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,getRowWidth,3,1,0,61,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,setSelectedOption,3,1,1,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,mouseClicked,8,3,3,70,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,mouseDragged,4,2,5,80,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,renderHeader,10,2,3,86,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,renderWidget,21,6,4,98,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,drawHeaderAndFooterSeparators,2,1,1,123,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,drawMenuListBackground,2,1,1,127,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,open,6,1,2,131,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,close,4,1,0,138,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,FinderSettingsContainer,3,1,3,33,0,,
