Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,Switch,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,iterator,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,size,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,add,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.waterboard,Switch,toggle,5,2,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,BoulderBoard,16,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getObjectAtPosition,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getObject3DPosition,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,placeObject,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getHeight,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getWidth,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,isValidPosition,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,getBoardCharArray,10,3,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderBoard,boardToString,12,3,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,Boulder,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,init,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,tick,57,12,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,getBlockType,4,1,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,checkForButtonBlocksOnLine,23,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,getBlockBoundingBox,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,render,15,5,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,Boulder,reset,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,aStarSolve,31,7,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,compare,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,GameState,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,equals,6,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,hashCode,6,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,movePlayer,23,4,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,isValidPosition,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,isSolved,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,heuristic,10,4,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,BoulderSolver,copyGrid,7,2,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,AStarComparator,compare,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,GameState,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,equals,6,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,hashCode,6,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,movePlayer,23,4,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,isValidPosition,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,isSolved,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,heuristic,10,4,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.puzzle.boulder,GameState,copyGrid,7,2,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,OrderTerminal,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,isEnabled,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,getColors,10,4,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,orderSlots,13,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,OrderTerminal,onClickSlot,7,3,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,TerminalSolver,shouldBlockIncorrectClicks,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,StartsWithTerminal,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,isEnabled,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,getColors,14,3,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,onClickSlot,13,3,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,setupState,17,5,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,clearState,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,allEntriesMatch,6,3,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,ItemState,17,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,StartsWithTerminal,of,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,ColorTerminal,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,isEnabled,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,getColors,19,5,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,ColorTerminal,onClickSlot,6,2,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,LightsOnTerminal,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,isEnabled,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,getColors,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.terminal,LightsOnTerminal,onClickSlot,3,1,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,isLocked,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,PartyEntry,111,29,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,selectableChildren,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,render,53,12,10
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,mouseClicked,10,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,Player,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,toText,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,NoParties,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,mouseClicked,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,render,4,1,10
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,YourParty,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntry,render,10,1,10
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Player,Player,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Player,toText,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,NoParties,NoParties,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,NoParties,mouseClicked,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,NoParties,render,4,1,10
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,YourParty,YourParty,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,YourParty,render,10,1,10
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,PartyEntryListWidget,3,1,5
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,getRowWidth,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,setEntries,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,updateDisplay,10,2,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,setSearch,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,getScrollbarX,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,setActive,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,isActive,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,mouseClicked,4,2,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,renderWidget,8,2,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,drawHeaderAndFooterSeparators,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyEntryListWidget,drawMenuListBackground,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,OptionDropdownWidget,9,1,8
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,clickedHeader,13,5,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,getRowLeft,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,getScrollbarX,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,getRowWidth,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,setSelectedOption,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,mouseClicked,8,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,mouseDragged,4,2,5
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,renderHeader,10,2,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,renderWidget,21,6,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,drawHeaderAndFooterSeparators,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,drawMenuListBackground,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,open,6,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,close,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,Option,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,selectableChildren,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,render,12,2,10
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,equals,6,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,mouseClicked,8,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,OptionDropdownWidget,hashCode,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Option,Option,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Option,selectableChildren,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Option,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Option,render,12,2,10
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Option,equals,6,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Option,mouseClicked,8,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,Option,hashCode,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,FinderSettingsContainer,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setDimensionsAndPosition,8,6,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,handle,82,29,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,findBackSlotId,11,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setRangeFromTooltip,26,5,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setSelectedElementFromTooltip,13,4,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,handleSign,10,4,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,updateValues,14,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,updateDropdownOptionWidget,11,4,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,updateRangedValue,16,5,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setVisible,8,6,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,canInteract,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,renderWidget,6,3,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,appendClickableNarrations,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,RangedValueWidget,12,1,6
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,updateConfirmButton,22,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,renderWidget,46,6,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,mouseOverMinButton,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,mouseOverMaxButton,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setState,22,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setStateAndSlots,6,1,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setMinAndMax,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,sendPacket,23,4,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,mouseClicked,17,7,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setX,5,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setY,5,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,ModifiedTextFieldWidget,3,1,6
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,keyPressed,8,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setGood,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,appendClickableNarrations,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,ModifiedTextFieldWidget,ModifiedTextFieldWidget,3,1,6
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,ModifiedTextFieldWidget,keyPressed,8,3,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,ModifiedTextFieldWidget,setGood,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getHandler,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getSettingsContainer,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,markDirty,5,2,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,initClass,19,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,PartyFinderScreen,6,1,3
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,init,69,9,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,shouldPause,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,render,23,6,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,renderBackground,5,1,4
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,close,13,3,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,setCurrentPage,31,3,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,updateHandler,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,isSignFront,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getSign,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,updateSign,8,2,2
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,update,14,4,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,updatePartyFinderPage,58,18,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,isAborted,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,abort,10,2,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,removed,7,2,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,tick,8,3,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,clickAndWaitForServer,6,1,1
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,isWaitingForServer,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getClient,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.special,SpecialEffects,init,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.special,SpecialEffects,displayRareDropEffect,25,5,2
forkassn3,de.hysky.skyblocker.skyblock.special,SpecialEffects,getStackFromName,4,2,1
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,init,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,reset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,onMessage,6,3,2
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,render,7,3,1
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudConfigScreen,EndHudConfigScreen,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudConfigScreen,getConfigPos,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudConfigScreen,savePos,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudWidget,EndHudWidget,6,1,2
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudWidget,updateContent,27,5,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,init,36,9,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,checkAllProtectorLocations,8,5,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,isProtectorHere,11,3,2
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,resetLocation,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,onEntityDeath,14,4,1
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,isZealot,9,3,1
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,isSpecialZealot,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,load,16,5,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,loadFile,15,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,save,21,4,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,performSave,10,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,renderWaypoint,5,3,1
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,ProtectorLocation,6,1,4
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,init,10,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,onParticle,44,9,1
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,update,7,3,0
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,render,9,4,1
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,shouldProcess,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,reset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,EnderNode,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,updateParticles,9,3,0
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,shouldRender,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNode,EnderNode,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNode,updateParticles,9,3,0
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNode,shouldRender,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayersPage,SlayersPage,10,2,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayersPage,render,5,2,6
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayersPage,getSlayerXP,8,1,2
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,SlayerWidget,11,1,3
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,render,19,2,5
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,findTotalKills,12,3,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,findTopTierKills,11,3,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,ProfileViewerScreen,7,2,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,initialisePagesAndWidgets,15,2,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,render,22,4,4
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,drawPlayerEntity,4,2,6
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,fetchPlayerData,40,2,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,getSkinTextures,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,isPartVisible,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,isInvisibleTo,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,onNavButtonClick,8,3,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,init,10,5,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,initClass,9,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,fetchCollectionsData,31,3,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,getPlayerSuggestions,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerTextWidget,ProfileViewerTextWidget,10,1,2
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerTextWidget,render,14,1,4
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,render,0,1,6
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,getButtons,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,onNavButtonClick,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,markWidgetsAsVisible,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,markWidgetsAsInvisible,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,nextPage,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,previousPage,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,ProfileViewerNavButton,7,1,4
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,renderWidget,6,1,4
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,onClick,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,appendClickableNarrations,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,setToggled,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,getIndex,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,SubPageSelectButton,8,1,5
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,renderWidget,9,3,4
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,clicked,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,appendClickableNarrations,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,setToggled,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,onClick,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,getIndex,3,1,0
