Project Name,Package Name,Type Name,Method Name,Code Smell
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonMiscStatsWidgets,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonMiscStatsWidgets,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonsPage,render,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,DungeonClassWidget,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,DungeonClassWidget,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonClassWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,DungeonFloorRunsWidget,Empty catch clause
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Complex Method
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,formatTime,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,formatTime,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.dungeons,DungeonFloorRunsWidget,formatTime,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,getSkillXP,Missing default
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillsPage,getCoopSocialXP,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.skills,SkillWidget,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,setupItemStacks,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,setupItemStacks,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,setupItemStacks,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,setupItemStacks,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,setupItemStacks,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,GenericCategory,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,CollectionsPage,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,CollectionsPage,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.collections,CollectionsPage,render,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.barn,TreasureHunter,state,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.barn,HungryHiker,state,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.barn,HungryHiker,onMatch,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.barn,HungryHiker,onMatch,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.barn,HungryHiker,onMatch,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,addToTooltip,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,addExoticTooltip,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,addExoticTooltip,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,addExoticTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,addExoticTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,getExpectedHex,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,getExpectedHex,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,isException,Complex Method
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ColorTooltip,checkDyeType,Missing default
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,NpcPriceTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,NpcPriceTooltip,addToTooltip,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,AccessoryTooltip,addToTooltip,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,BazaarPriceTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,BazaarPriceTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,BazaarPriceTooltip,addToTooltip,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,LBinTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,ObtainedDateTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,AvgBinTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,AvgBinTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,MotesTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,MotesTooltip,getMotesMessage,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,DungeonQualityTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,DungeonQualityTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,DungeonQualityTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,DungeonQualityTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,DungeonQualityTooltip,addToTooltip,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,SupercraftReminder,addToTooltip,Complex Conditional
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,SupercraftReminder,addToTooltip,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,CraftPriceTooltip,addToTooltip,Complex Method
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,CraftPriceTooltip,addToTooltip,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,CraftPriceTooltip,addToTooltip,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,CraftPriceTooltip,getItemCost,Complex Method
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip.adders,CraftPriceTooltip,getItemCost,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,load,Empty catch clause
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,load,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,save,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,collectAccessories,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Complex Method
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Identifier
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,AccessoriesHelper,calculateReport4Accessory,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,drawPreview,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,drawPreview,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,drawPreview,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,drawPreview,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,drawPreview,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,drawPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,drawPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorDeletorPreview,getTargetIndex,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,tick,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,loadStorages,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,getOps,Long Statement
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Long Parameter List
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,renderPreview,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,BackpackPreview,getStorageIndexFromTitle,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,CompactorPreviewTooltipComponent,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,getHeight,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,getHeight,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,getWidth,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,getWidth,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
forkassn3,de.hysky.skyblocker.skyblock.item.tooltip,CompactorPreviewTooltipComponent,drawItems,Magic Number
